transaction_id,transaction_reference,account_id,transaction_type,amount,transaction_date,transaction_status,remarks,hour,day_of_week,day_of_month,month,is_weekend,account_average_amount,account_std_amount,account_transaction_count,amount_deviation,is_anomaly
5106,TXN00005106,136,Withdrawal,14765.91,2025-03-20 11:37:00,Success,Normal transaction,11,3,20,3,0,10105.63,7791.89,24,0.5981,0
5107,TXN00005107,119,UPI,18161.43,2025-10-30 16:37:00,Success,Normal transaction,16,3,30,10,0,27543.89,14324.06,27,0.655,0
5108,TXN00005108,355,UPI,7007.54,2025-10-16 12:53:00,Success,Normal transaction,12,3,16,10,0,2990.83,1478.37,21,2.717,0
5109,TXN00005109,277,NEFT,25421.98,2025-01-24 18:56:00,Success,Normal transaction,18,4,24,1,0,26853.72,17408.27,23,0.0822,0
5110,TXN00005110,462,IMPS,8133.57,2025-08-17 11:55:00,Success,Normal transaction,11,6,17,8,1,17519.61,7903.27,25,1.1876,0
5111,TXN00005111,460,Deposit,3178.2,2025-07-24 07:29:00,Success,Normal transaction,7,3,24,7,0,3747.12,2376.66,28,0.2394,0
5112,TXN00005112,299,IMPS,11013.32,2025-04-22 09:42:00,Success,Normal transaction,9,1,22,4,0,17687.71,9114.99,22,0.7322,0
5113,TXN00005113,335,Deposit,486.69,2025-12-21 20:06:00,Success,Normal transaction,20,6,21,12,1,1893.87,1309.86,21,1.0743,0
5114,TXN00005114,147,Deposit,37199.79,2025-07-11 20:55:00,Success,Normal transaction,20,4,11,7,0,18481.08,8870.96,22,2.1101,0
5115,TXN00005115,20,Withdrawal,11240.08,2025-08-20 22:50:00,Success,Normal transaction,22,2,20,8,0,8503.14,3976.71,17,0.6882,0
5116,TXN00005116,117,Transfer,27070.64,2025-09-24 23:01:00,Pending,Normal transaction,23,2,24,9,0,24891.98,16112.09,19,0.1352,0
5117,TXN00005117,84,Deposit,2253.1,2025-07-24 03:08:00,Success,Normal transaction,3,3,24,7,0,2394.03,1088.04,22,0.1295,0
5118,TXN00005118,174,Deposit,2828.67,2025-09-03 05:33:00,Success,Normal transaction,5,2,3,9,0,6107.5,3240.61,14,1.0118,0
5119,TXN00005119,386,RTGS,15470.95,2025-04-27 03:10:00,Success,Normal transaction,3,6,27,4,1,24250.31,9259.49,26,0.9481,0
5120,TXN00005120,69,Transfer,3696.33,2025-04-22 15:25:00,Success,Normal transaction,15,1,22,4,0,2798.43,1241.75,22,0.7231,0
5121,TXN00005121,120,Deposit,7692.44,2025-01-12 19:50:00,Success,Normal transaction,19,6,12,1,1,15128.12,5052.57,16,1.4717,0
5122,TXN00005122,206,Transfer,180.21,2025-03-20 12:03:00,Success,Normal transaction,12,3,20,3,0,857.43,491.99,24,1.3765,0
5123,TXN00005123,450,Deposit,2246.84,2025-01-16 23:53:00,Success,Normal transaction,23,3,16,1,0,2587.27,1571.08,19,0.2167,0
5124,TXN00005124,130,Withdrawal,12037.25,2025-11-18 02:33:00,Success,Normal transaction,2,1,18,11,0,12342.18,5730.53,17,0.0532,0
5125,TXN00005125,355,Deposit,2401.48,2025-11-08 11:55:00,Success,Normal transaction,11,5,8,11,1,2990.83,1478.37,21,0.3987,0
5126,TXN00005126,187,IMPS,30636.13,2025-01-08 19:06:00,Success,Normal transaction,19,2,8,1,0,26812.79,19359.83,31,0.1975,0
5127,TXN00005127,219,Deposit,23311.34,2025-12-15 08:26:00,Success,Normal transaction,8,0,15,12,0,18901.13,11360.95,21,0.3882,0
5128,TXN00005128,178,UPI,11500.69,2025-08-18 12:19:00,Success,Normal transaction,12,0,18,8,0,17248.45,9155.16,16,0.6278,0
5129,TXN00005129,384,Deposit,42457.21,2025-07-22 10:17:00,Success,Normal transaction,10,1,22,7,0,23963.48,11562.19,23,1.5995,0
5130,TXN00005130,108,Deposit,8244.82,2025-05-07 00:07:00,Success,Normal transaction,0,2,7,5,0,18626.16,9162.18,29,1.1331,0
5131,TXN00005131,377,Transfer,27980.14,2025-07-08 02:23:00,Success,Normal transaction,2,1,8,7,0,26067.72,16959.94,20,0.1128,0
5132,TXN00005132,88,Deposit,22752.31,2025-06-07 20:35:00,Success,Normal transaction,20,5,7,6,1,18974.16,9451.59,18,0.3997,0
5133,TXN00005133,470,IMPS,12187.48,2025-04-06 23:32:00,Success,Normal transaction,23,6,6,4,1,28413.21,15703.04,24,1.0333,0
5134,TXN00005134,277,Deposit,8776.35,2025-02-19 14:09:00,Pending,Normal transaction,14,2,19,2,0,26853.72,17408.27,23,1.0384,0
5135,TXN00005135,410,Transfer,1815.61,2025-01-12 22:21:00,Success,Normal transaction,22,6,12,1,1,3579.6,1493.4,19,1.1812,0
5136,TXN00005136,368,Deposit,15763.29,2025-04-29 23:44:00,Success,Normal transaction,23,1,29,4,0,27523.16,12561.92,23,0.9362,0
5137,TXN00005137,68,Deposit,30501.47,2025-09-29 19:53:00,Success,Normal transaction,19,0,29,9,0,25731.92,14191.68,18,0.3361,0
5138,TXN00005138,417,NEFT,5479.97,2025-10-29 03:57:00,Success,Normal transaction,3,2,29,10,0,9865.07,7232.49,21,0.6063,0
5139,TXN00005139,133,UPI,2145.82,2025-12-03 19:59:00,Success,Normal transaction,19,2,3,12,0,3101.16,1422.54,22,0.6716,0
5140,TXN00005140,491,Deposit,8331.75,2025-12-13 19:43:00,Success,Normal transaction,19,5,13,12,1,10209.73,4959.37,26,0.3787,0
5141,TXN00005141,354,Withdrawal,8310.52,2025-07-09 15:41:00,Success,Normal transaction,15,2,9,7,0,5751.12,3397.04,34,0.7534,0
5142,TXN00005142,319,UPI,4363.9,2025-05-14 04:00:00,Pending,Normal transaction,4,2,14,5,0,3959.73,2333.37,16,0.1732,0
5143,TXN00005143,26,Withdrawal,17883.84,2025-06-15 13:55:00,Success,Normal transaction,13,6,15,6,1,26058.64,11132.89,14,0.7343,0
5144,TXN00005144,472,Withdrawal,22837.63,2025-12-08 15:10:00,Success,Normal transaction,15,0,8,12,0,31525.15,15351.65,22,0.5659,0
5145,TXN00005145,174,Transfer,12311.7,2025-02-16 16:02:00,Success,Normal transaction,16,6,16,2,1,6107.5,3240.61,14,1.9145,0
5146,TXN00005146,163,Transfer,10610.94,2025-09-07 22:35:00,Success,Normal transaction,22,6,7,9,1,16281.45,9010.3,21,0.6293,0
5147,TXN00005147,389,Transfer,38945.59,2025-07-05 11:35:00,Success,Normal transaction,11,5,5,7,1,22541.6,13748.37,26,1.1932,0
5148,TXN00005148,372,UPI,1062.6,2025-06-30 03:43:00,Success,Normal transaction,3,0,30,6,0,1158.14,649.59,21,0.1471,0
5149,TXN00005149,322,Deposit,16486.85,2025-02-25 13:35:00,Success,Normal transaction,13,1,25,2,0,20749.05,11052.52,25,0.3856,0
5150,TXN00005150,52,Deposit,77125.62,2025-03-04 14:07:00,Failed,Normal transaction,14,1,4,3,0,24419.58,23223.45,30,2.2695,0
5151,TXN00005151,62,Transfer,3999.77,2025-01-31 13:22:00,Success,Normal transaction,13,4,31,1,0,8406.53,4464.5,15,0.9871,0
5152,TXN00005152,178,IMPS,8211.67,2025-10-30 20:52:00,Success,Normal transaction,20,3,30,10,0,17248.45,9155.16,16,0.9871,0
5153,TXN00005153,381,Transfer,1723.71,2025-02-23 20:05:00,Success,Normal transaction,20,6,23,2,1,3760.68,2390.61,15,0.8521,0
5154,TXN00005154,26,NEFT,33326.06,2025-12-19 23:17:00,Success,Normal transaction,23,4,19,12,0,26058.64,11132.89,14,0.6528,0
5155,TXN00005155,19,UPI,28062.52,2025-06-14 05:30:00,Success,Normal transaction,5,5,14,6,1,13888.43,8255.22,19,1.717,0
5156,TXN00005156,181,Deposit,22188.34,2025-07-03 08:51:00,Success,Normal transaction,8,3,3,7,0,13852.18,9313.25,26,0.8951,0
5157,TXN00005157,92,Transfer,35238.02,2025-03-21 15:45:00,Success,Normal transaction,15,4,21,3,0,19256.39,9605.39,26,1.6638,0
5158,TXN00005158,89,Deposit,19946.49,2025-12-25 10:20:00,Pending,Normal transaction,10,3,25,12,0,26369.8,15942.63,15,0.4029,0
5159,TXN00005159,384,Deposit,17994.6,2025-06-10 10:13:00,Success,Normal transaction,10,1,10,6,0,23963.48,11562.19,23,0.5162,0
5160,TXN00005160,94,Deposit,5684.28,2025-09-20 15:58:00,Success,Normal transaction,15,5,20,9,1,18141.67,15586.42,15,0.7992,0
5161,TXN00005161,77,Deposit,59430.27,2025-10-01 13:29:00,Success,Normal transaction,13,2,1,10,0,22440.24,14548.93,25,2.5425,0
5162,TXN00005162,348,Withdrawal,2083.69,2025-07-09 19:35:00,Success,Normal transaction,19,2,9,7,0,1539.65,741.21,17,0.734,0
5163,TXN00005163,331,Withdrawal,7035.32,2025-05-21 01:41:00,Success,Normal transaction,1,2,21,5,0,10047.01,4604.43,26,0.6541,0
5164,TXN00005164,379,UPI,42463.0,2025-05-23 08:38:00,Success,Normal transaction,8,4,23,5,0,23698.32,9478.11,24,1.9798,0
5165,TXN00005165,149,Deposit,1031.48,2025-11-19 10:48:00,Success,Normal transaction,10,2,19,11,0,2190.61,1148.27,15,1.0095,0
5166,TXN00005166,427,Deposit,14153.93,2025-12-30 10:19:00,Success,Normal transaction,10,1,30,12,0,12133.83,5838.49,20,0.346,0
5167,TXN00005167,298,RTGS,5263.38,2025-01-09 13:14:00,Success,Normal transaction,13,3,9,1,0,7480.68,5246.08,20,0.4227,0
5168,TXN00005168,11,NEFT,1427.01,2025-01-08 12:25:00,Success,Normal transaction,12,2,8,1,0,1237.57,1188.82,13,0.1594,0
5169,TXN00005169,315,UPI,20260.56,2025-09-12 09:31:00,Success,Normal transaction,9,4,12,9,0,24527.71,15475.73,22,0.2757,0
5170,TXN00005170,393,NEFT,4328.65,2025-05-18 23:10:00,Success,Normal transaction,23,6,18,5,1,9893.5,4695.39,27,1.1852,0
5171,TXN00005171,230,Withdrawal,16640.41,2025-05-13 06:43:00,Success,Normal transaction,6,1,13,5,0,18344.28,8012.09,14,0.2127,0
5172,TXN00005172,325,UPI,42542.82,2025-04-27 11:28:00,Pending,Normal transaction,11,6,27,4,1,34713.48,16879.51,23,0.4638,0
5173,TXN00005173,307,UPI,12939.75,2025-10-29 13:10:00,Success,Normal transaction,13,2,29,10,0,15374.56,7519.86,17,0.3238,0
5174,TXN00005174,95,Withdrawal,29695.74,2025-12-29 15:19:00,Success,Normal transaction,15,0,29,12,0,22119.84,11647.97,14,0.6504,0
5175,TXN00005175,407,Deposit,5646.76,2025-09-19 04:36:00,Success,Normal transaction,4,4,19,9,0,13516.83,9103.76,16,0.8645,0
5176,TXN00005176,9,Withdrawal,15008.96,2025-10-18 19:27:00,Success,Normal transaction,19,5,18,10,1,16670.36,8277.16,20,0.2007,0
5177,TXN00005177,43,Deposit,952.24,2025-04-08 10:41:00,Success,Normal transaction,10,1,8,4,0,1743.15,697.98,20,1.1331,0
5178,TXN00005178,189,Transfer,20323.59,2025-04-25 19:26:00,Success,Normal transaction,19,4,25,4,0,23962.42,14235.35,17,0.2556,0
5179,TXN00005179,147,Deposit,15703.98,2025-08-23 21:29:00,Pending,Normal transaction,21,5,23,8,1,18481.08,8870.96,22,0.3131,0
5180,TXN00005180,489,RTGS,34764.58,2025-10-26 22:13:00,Success,Normal transaction,22,6,26,10,1,35003.59,15868.95,13,0.0151,0
5181,TXN00005181,78,Transfer,4209.14,2025-08-18 23:05:00,Success,Normal transaction,23,0,18,8,0,2455.48,1254.42,22,1.398,0
5182,TXN00005182,359,Transfer,34429.24,2025-06-19 08:49:00,Success,Normal transaction,8,3,19,6,0,30611.99,16432.18,17,0.2323,0
5183,TXN00005183,238,UPI,1273.34,2025-04-23 06:18:00,Success,Normal transaction,6,2,23,4,0,1297.29,818.26,21,0.0293,0
5184,TXN00005184,89,NEFT,12842.09,2025-08-05 00:29:00,Success,Normal transaction,0,1,5,8,0,26369.8,15942.63,15,0.8485,0
5185,TXN00005185,489,Deposit,23748.66,2025-11-11 04:23:00,Success,Normal transaction,4,1,11,11,0,35003.59,15868.95,13,0.7092,0
5186,TXN00005186,172,UPI,676.06,2025-01-20 17:02:00,Success,Normal transaction,17,0,20,1,0,1128.41,502.49,19,0.9002,0
5187,TXN00005187,283,Withdrawal,8029.12,2025-05-22 15:41:00,Success,Normal transaction,15,3,22,5,0,9609.02,4164.1,17,0.3794,0
5188,TXN00005188,55,Deposit,12328.47,2025-01-30 10:52:00,Success,Normal transaction,10,3,30,1,0,18641.58,9821.46,29,0.6428,0
5189,TXN00005189,294,Transfer,5439.59,2025-06-13 10:32:00,Success,Normal transaction,10,4,13,6,0,10164.86,5725.59,30,0.8253,0
5190,TXN00005190,81,Deposit,7376.4,2025-03-02 22:54:00,Success,Normal transaction,22,6,2,3,1,24397.24,13126.37,17,1.2967,0
5191,TXN00005191,78,Deposit,1602.46,2025-05-06 21:34:00,Success,Normal transaction,21,1,6,5,0,2455.48,1254.42,22,0.68,0
5192,TXN00005192,191,UPI,3093.11,2025-03-24 00:44:00,Success,Normal transaction,0,0,24,3,0,2865.95,1268.41,19,0.1791,0
5193,TXN00005193,276,Deposit,6091.8,2025-11-14 01:52:00,Success,Normal transaction,1,4,14,11,0,14440.77,9459.15,25,0.8826,0
5194,TXN00005194,275,Withdrawal,13140.74,2025-10-20 08:04:00,Success,Normal transaction,8,0,20,10,0,14032.43,6182.58,24,0.1442,0
5195,TXN00005195,5,Deposit,12292.28,2025-03-21 21:45:00,Success,Normal transaction,21,4,21,3,0,4152.05,3066.05,20,2.655,0
5196,TXN00005196,135,Transfer,41429.05,2025-02-12 14:08:00,Success,Normal transaction,14,2,12,2,0,26439.9,17022.75,20,0.8805,0
5197,TXN00005197,157,UPI,41897.96,2025-01-01 16:46:00,Success,Normal transaction,16,2,1,1,0,18083.55,8033.37,26,2.9644,0
5198,TXN00005198,199,Deposit,27569.93,2025-12-29 12:10:00,Success,Normal transaction,12,0,29,12,0,25834.64,18750.93,20,0.0925,0
5199,TXN00005199,269,Withdrawal,17689.2,2025-08-17 09:55:00,Success,Normal transaction,9,6,17,8,1,9509.56,5236.12,26,1.5622,0
5200,TXN00005200,398,UPI,7393.9,2025-10-10 07:50:00,Success,Normal transaction,7,4,10,10,0,11946.94,5045.21,17,0.9024,0
5201,TXN00005201,145,IMPS,5247.0,2025-10-18 18:11:00,Success,Normal transaction,18,5,18,10,1,9947.15,5114.25,23,0.919,0
5202,TXN00005202,397,UPI,4772.98,2025-11-14 00:11:00,Success,Normal transaction,0,4,14,11,0,22996.67,10880.39,19,1.6749,0
5203,TXN00005203,112,Deposit,8544.32,2025-05-12 06:50:00,Success,Normal transaction,6,0,12,5,0,5381.02,2869.25,21,1.1025,0
5204,TXN00005204,73,UPI,1482.17,2025-11-14 13:43:00,Success,Normal transaction,13,4,14,11,0,789.14,523.16,23,1.3247,0
5205,TXN00005205,92,Deposit,13259.4,2025-05-14 06:32:00,Success,Normal transaction,6,2,14,5,0,19256.39,9605.39,26,0.6243,0
5206,TXN00005206,354,Deposit,3906.34,2025-07-27 00:53:00,Success,Normal transaction,0,6,27,7,1,5751.12,3397.04,34,0.5431,0
5207,TXN00005207,130,Transfer,8596.44,2025-03-24 02:45:00,Success,Normal transaction,2,0,24,3,0,12342.18,5730.53,17,0.6536,0
5208,TXN00005208,249,IMPS,29756.03,2025-03-23 11:53:00,Success,Normal transaction,11,6,23,3,1,32436.27,24925.77,20,0.1075,0
5209,TXN00005209,442,Transfer,389785.3,2025-04-22 17:16:00,Success,Unusually large transaction,17,1,22,4,0,27823.49,14780.51,21,24.4891,1
5210,TXN00005210,209,Transfer,239.28,2025-07-22 04:53:00,Success,Normal transaction,4,1,22,7,0,718.77,460.37,26,1.0415,0
5211,TXN00005211,270,Deposit,9635.96,2025-04-28 03:38:00,Success,Normal transaction,3,0,28,4,0,7921.94,4464.23,11,0.3839,0
5212,TXN00005212,102,Deposit,13820.54,2025-01-15 11:49:00,Success,Normal transaction,11,2,15,1,0,17616.6,9428.5,21,0.4026,0
5213,TXN00005213,449,Withdrawal,10343.76,2025-10-26 10:08:00,Success,Normal transaction,10,6,26,10,1,9664.42,3958.08,22,0.1716,0
5214,TXN00005214,353,UPI,255637.16,2025-01-02 13:14:00,Success,Unusually large transaction,13,3,2,1,0,13899.46,7850.82,16,30.7914,1
5215,TXN00005215,179,IMPS,21143.96,2025-04-28 10:48:00,Success,Normal transaction,10,0,28,4,0,31813.82,25881.29,19,0.4123,0
5216,TXN00005216,100,Transfer,2969.26,2025-05-18 07:11:00,Success,Normal transaction,7,6,18,5,1,3246.77,1880.3,20,0.1476,0
5217,TXN00005217,2,Withdrawal,21152.1,2025-02-03 19:07:00,Success,Normal transaction,19,0,3,2,0,23395.81,14208.36,29,0.1579,0
5218,TXN00005218,92,Deposit,30649.85,2025-06-21 01:55:00,Success,Normal transaction,1,5,21,6,1,19256.39,9605.39,26,1.1862,0
5219,TXN00005219,1,IMPS,12182.38,2025-04-28 20:20:00,Pending,Normal transaction,20,0,28,4,0,12134.85,9194.02,16,0.0052,0
5220,TXN00005220,432,NEFT,21628.02,2025-05-05 10:58:00,Success,Normal transaction,10,0,5,5,0,24930.99,10414.46,14,0.3172,0
5221,TXN00005221,290,UPI,7443.84,2025-02-15 11:21:00,Success,Normal transaction,11,5,15,2,1,16948.98,11457.09,23,0.8296,0
5222,TXN00005222,204,Transfer,18282.5,2025-11-11 17:09:00,Success,Normal transaction,17,1,11,11,0,29589.7,12226.09,13,0.9248,0
5223,TXN00005223,235,UPI,8661.15,2025-06-27 17:21:00,Success,Normal transaction,17,4,27,6,0,4809.8,3009.9,16,1.2796,0
5224,TXN00005224,91,NEFT,3501.92,2025-05-31 14:15:00,Success,Normal transaction,14,5,31,5,1,4223.88,2630.27,21,0.2745,0
5225,TXN00005225,257,Transfer,33683.45,2025-10-08 14:43:00,Success,Normal transaction,14,2,8,10,0,29119.13,14918.23,20,0.306,0
5226,TXN00005226,452,IMPS,37467.65,2025-06-06 04:29:00,Success,Normal transaction,4,4,6,6,0,17649.02,9588.37,16,2.0669,0
5227,TXN00005227,209,RTGS,1104.78,2025-03-02 15:48:00,Success,Normal transaction,15,6,2,3,1,718.77,460.37,26,0.8385,0
5228,TXN00005228,326,Deposit,19555.19,2025-10-21 02:01:00,Success,Normal transaction,2,1,21,10,0,19935.28,12321.6,30,0.0308,0
5229,TXN00005229,233,Deposit,11048.71,2025-11-13 01:38:00,Success,Normal transaction,1,3,13,11,0,17151.67,9358.39,24,0.6521,0
5230,TXN00005230,495,UPI,2911.8,2025-01-01 14:20:00,Failed,Normal transaction,14,2,1,1,0,13674.25,7345.81,18,1.4651,0
5231,TXN00005231,98,Deposit,10004.01,2025-04-25 05:10:00,Success,Normal transaction,5,4,25,4,0,12786.01,6796.89,17,0.4093,0
5232,TXN00005232,116,UPI,18263.96,2025-04-21 22:35:00,Success,Normal transaction,22,0,21,4,0,26365.46,18219.3,20,0.4447,0
5233,TXN00005233,277,NEFT,24862.01,2025-06-12 23:17:00,Success,Normal transaction,23,3,12,6,0,26853.72,17408.27,23,0.1144,0
5234,TXN00005234,96,Withdrawal,11575.49,2025-02-16 02:15:00,Success,Normal transaction,2,6,16,2,1,16685.25,7369.82,18,0.6933,0
5235,TXN00005235,167,UPI,7008.62,2025-01-15 09:45:00,Success,Normal transaction,9,2,15,1,0,11003.31,5383.92,17,0.742,0
5236,TXN00005236,459,Withdrawal,706.31,2025-10-08 19:35:00,Success,Normal transaction,19,2,8,10,0,1558.83,895.01,14,0.9525,0
5237,TXN00005237,23,Withdrawal,4566.33,2025-09-27 14:18:00,Success,Normal transaction,14,5,27,9,1,6657.43,2600.19,19,0.8042,0
5238,TXN00005238,86,Deposit,11004.82,2025-03-15 03:30:00,Success,Normal transaction,3,5,15,3,1,8967.82,3986.48,20,0.511,0
5239,TXN00005239,417,Deposit,19743.92,2025-02-24 15:46:00,Success,Normal transaction,15,0,24,2,0,9865.07,7232.49,21,1.3659,0
5240,TXN00005240,240,Transfer,4586.48,2025-10-26 08:55:00,Success,Normal transaction,8,6,26,10,1,6008.84,2935.02,22,0.4846,0
5241,TXN00005241,471,Transfer,955.4,2025-03-22 14:04:00,Success,Normal transaction,14,5,22,3,1,919.66,583.01,27,0.0613,0
5242,TXN00005242,304,Withdrawal,27214.22,2025-06-29 19:45:00,Success,Normal transaction,19,6,29,6,1,19657.28,8051.56,22,0.9386,0
5243,TXN00005243,154,Withdrawal,7996.98,2025-12-29 06:04:00,Success,Normal transaction,6,0,29,12,0,17028.86,10588.74,32,0.853,0
5244,TXN00005244,346,Deposit,19072.93,2025-04-20 17:14:00,Success,Normal transaction,17,6,20,4,1,17072.72,8373.2,18,0.2389,0
5245,TXN00005245,193,Withdrawal,15013.05,2025-10-18 17:27:00,Success,Normal transaction,17,5,18,10,1,27801.58,12852.56,22,0.995,0
5246,TXN00005246,392,Deposit,17070.79,2025-09-15 16:53:00,Success,Normal transaction,16,0,15,9,0,11991.26,5683.18,18,0.8938,0
5247,TXN00005247,49,Deposit,15100.95,2025-11-23 09:09:00,Success,Normal transaction,9,6,23,11,1,18470.57,7697.0,20,0.4378,0
5248,TXN00005248,316,Transfer,20682.34,2025-04-29 08:01:00,Success,Normal transaction,8,1,29,4,0,17421.17,7191.45,24,0.4535,0
5249,TXN00005249,115,Transfer,10415.64,2025-11-13 20:53:00,Success,Normal transaction,20,3,13,11,0,17975.7,11702.3,22,0.646,0
5250,TXN00005250,5,UPI,6376.96,2025-08-05 21:30:00,Success,Normal transaction,21,1,5,8,0,4152.05,3066.05,20,0.7257,0
5251,TXN00005251,297,NEFT,60949.84,2025-01-17 08:46:00,Success,Normal transaction,8,4,17,1,0,20339.65,14875.07,17,2.7301,0
5252,TXN00005252,322,Withdrawal,10344.37,2025-10-28 00:19:00,Success,Normal transaction,0,1,28,10,0,20749.05,11052.52,25,0.9414,0
5253,TXN00005253,156,Deposit,5334.32,2025-11-15 20:22:00,Success,Normal transaction,20,5,15,11,1,6527.77,2879.73,18,0.4144,0
5254,TXN00005254,203,Withdrawal,5065.8,2025-01-03 19:14:00,Success,Normal transaction,19,4,3,1,0,5183.36,2618.63,25,0.0449,0
5255,TXN00005255,305,Withdrawal,28186.3,2025-12-29 15:42:00,Success,Normal transaction,15,0,29,12,0,24962.18,18269.08,20,0.1765,0
5256,TXN00005256,181,UPI,6510.13,2025-07-26 23:13:00,Success,Normal transaction,23,5,26,7,1,13852.18,9313.25,26,0.7883,0
5257,TXN00005257,39,IMPS,3634.38,2025-05-21 22:22:00,Success,Normal transaction,22,2,21,5,0,13917.79,7714.64,17,1.333,0
5258,TXN00005258,411,Transfer,17577.14,2025-08-09 02:31:00,Success,Normal transaction,2,5,9,8,1,9833.01,5143.96,32,1.5055,0
5259,TXN00005259,237,Deposit,11211.12,2025-11-30 17:59:00,Success,Normal transaction,17,6,30,11,1,8368.89,5124.73,23,0.5546,0
5260,TXN00005260,323,Withdrawal,6393.49,2025-10-18 07:13:00,Success,Normal transaction,7,5,18,10,1,19437.7,10774.35,17,1.2107,0
5261,TXN00005261,275,NEFT,9327.15,2025-03-19 18:46:00,Failed,Normal transaction,18,2,19,3,0,14032.43,6182.58,24,0.7611,0
5262,TXN00005262,150,UPI,17357.84,2025-01-21 08:32:00,Success,Normal transaction,8,1,21,1,0,6943.75,4252.75,17,2.4488,0
5263,TXN00005263,162,Deposit,35457.86,2025-05-02 08:41:00,Success,Normal transaction,8,4,2,5,0,16564.83,7785.92,21,2.4266,0
5264,TXN00005264,264,NEFT,22118.16,2025-01-08 05:14:00,Success,Normal transaction,5,2,8,1,0,18869.09,8502.89,9,0.3821,0
5265,TXN00005265,88,Deposit,14631.97,2025-01-23 20:44:00,Success,Unusual transaction time,4,3,23,1,0,18974.16,9451.59,18,0.4594,1
5266,TXN00005266,72,IMPS,5619.25,2025-01-29 11:03:00,Success,Normal transaction,11,2,29,1,0,7052.21,4827.0,23,0.2969,0
5267,TXN00005267,149,Transfer,1638.86,2025-02-14 13:39:00,Success,Unusual transaction time,0,4,14,2,0,2190.61,1148.27,15,0.4805,1
5268,TXN00005268,279,Deposit,32917.16,2025-07-03 23:36:00,Success,Normal transaction,23,3,3,7,0,19673.24,10085.63,17,1.3131,0
5269,TXN00005269,54,UPI,13851.39,2025-01-01 09:31:00,Success,Normal transaction,9,2,1,1,0,21205.02,12094.7,23,0.608,0
5270,TXN00005270,277,Transfer,12877.09,2025-05-19 07:41:00,Success,Normal transaction,7,0,19,5,0,26853.72,17408.27,23,0.8029,0
5271,TXN00005271,412,Deposit,41444.26,2025-12-18 07:43:00,Success,Unusual transaction time,4,3,18,12,0,28457.07,14840.35,14,0.8751,1
5272,TXN00005272,418,Transfer,8346.14,2025-06-22 13:11:00,Success,Normal transaction,13,6,22,6,1,8685.25,4483.47,16,0.0756,0
5273,TXN00005273,378,Withdrawal,2284.09,2025-03-19 04:14:00,Success,Normal transaction,4,2,19,3,0,1256.5,706.62,20,1.4542,0
5274,TXN00005274,213,IMPS,11386.11,2025-06-22 06:13:00,Success,Normal transaction,6,6,22,6,1,18668.4,10003.44,26,0.728,0
5275,TXN00005275,474,IMPS,21670.19,2025-09-27 19:58:00,Success,Normal transaction,19,5,27,9,1,25838.39,12423.69,13,0.3355,0
5276,TXN00005276,25,Deposit,7028.78,2025-02-03 10:35:00,Success,Normal transaction,10,0,3,2,0,15403.5,8587.63,20,0.9752,0
5277,TXN00005277,369,Withdrawal,5318.38,2025-10-21 16:07:00,Success,Normal transaction,16,1,21,10,0,8118.91,7443.23,16,0.3763,0
5278,TXN00005278,455,NEFT,1429.79,2025-09-17 03:38:00,Success,Normal transaction,3,2,17,9,0,3948.68,1832.82,22,1.3743,0
